title,link,summary
Thi sáng tạo Ngôi nhà ứng phó biến đổi khí hậu,https://vnexpress.net/thi-sang-tao-ngoi-nha-ung-pho-bien-doi-khi-hau-2207076.html,"Bộ Tài nguyên và Môi trường hôm qua phát động cuộc thi Ý tưởng sáng tạo ngôi nhà đa mục tiêu ứng phó với biến đổi khí hậu, nâng cao nhận thức cộng đồng biến đổi khí hậu."
New Zealand ra mắt ba quỹ học bổng về biến đổi khí hậu,https://vnexpress.net/new-zealand-ra-mat-ba-quy-hoc-bong-ve-bien-doi-khi-hau-2206112.html,Các nhà khoa học và nhà nghiên cứu của Việt Nam có thể nộp đơn xin hỗ trợ từ ba quỹ nghiên cứu quốc tế về biến đổi khí hậu do chính phủ New Zealand mới thành lập.
El Niño có thể gây thiệt hại hàng nghìn tỷ USD,https://vnexpress.net/el-ni-o-co-the-gay-thiet-hai-hang-nghin-ty-usd-4607089.html,"Các nhà khoa học ước tính, nước ấm ở Thái Bình Dương có thể thúc đẩy hạn hán, cháy rừng và mưa lớn trên khắp thế giới, dẫn tới thiệt hại kinh tế lên tới 3 nghìn tỷ USD trong vài năm tới."
Thành phố trải qua 26 trận động đất băng trong 7 giờ,https://vnexpress.net/thanh-pho-trai-qua-26-tran-dong-dat-bang-trong-7-gio-4605681.html,"Phần LanNhững trận động đất băng sẽ trở nên ngày càng phổ biến trong tình hình khủng hoảng khí hậu, đe dọa phá hủy nhà cửa và đường sá."
'Nền nhiệt sẽ thường xuyên phá kỷ lục trong những năm tới',https://vnexpress.net/nen-nhiet-se-thuong-xuyen-pha-ky-luc-trong-nhung-nam-toi-4601730.html,
'Nền nhiệt sẽ thường xuyên phá kỷ lục trong những năm tới',https://vnexpress.net/nen-nhiet-se-thuong-xuyen-pha-ky-luc-trong-nhung-nam-toi-4901464.html,"Mùa hè 2023 sẽ rất khốc liệt, nhiệt độ phá vỡ kỷ lục sẽ không còn bất thường và diễn ra thường xuyên hơn trong những năm tới, theo TS Nguyễn Ngọc Huy, chuyên gia dự báo thời tiết cực đoan."
TP HCM đề xuất chi 26.000 tỷ đồng ứng phó biến đổi khí hậu,https://vnexpress.net/tp-hcm-de-xuat-chi-26-000-ty-dong-ung-pho-bien-doi-khi-hau-2202911.html,"Ngày 16/8, UBND TP HCM đã họp với các sở ban ngành nhằm thông qua kế hoạch hành động ứng phó biến đổi khí hậu của thành phố trong 5 năm. Số tiền thực hiện các dự án ước tính 26 nghìn tỷ đồng."
Mùa hè 2023 nóng nhất trong 2.000 năm qua,https://vnexpress.net/mua-he-2023-nong-nhat-trong-2-000-nam-qua-4746139.html,"Với dữ liệu vòng cây tại Bắc bán cầu, các chuyên gia ước tính nhiệt độ toàn cầu từ thế kỷ 1 và nhận thấy hè 2023 nóng kỷ lục."
26 người bị bắt vì đào giếng tưới cây giữa hạn hán,https://vnexpress.net/26-nguoi-bi-bat-vi-dao-gieng-tuoi-cay-giua-han-han-4603484.html,"Tây Ban Nha26 người bị bắt vì khai thác giếng trái phép để trồng trái cây nhiệt đới như xoài, bơ ở miền nam trong bối cảnh hạn hán kéo dài."
Phần Lan giúp Việt Nam đối phó biến đổi khí hậu,https://vnexpress.net/phan-lan-giup-viet-nam-doi-pho-bien-doi-khi-hau-2201822.html,Sáng qua Đại sứ quán Phần Lan và Trung tâm hợp tác phát triển nguồn nhân lực đã khởi động dự án hỗ trợ các tổ chức phi chính phủ Việt Nam chống biến đổi khí hậu ở các tỉnh phía Nam.
Na Uy sẽ hỗ trợ Việt Nam phát triển pin lưu trữ năng lượng sạch,https://vnexpress.net/na-uy-se-ho-tro-viet-nam-phat-trien-pin-luu-tru-nang-luong-sach-4683706.html,Thủ tướng Na Uy Jonas Gahr Store cho biết sẵn sàng hỗ trợ Việt Nam phát triển năng lượng tái tạo trong đó có pin lưu trữ năng lượng sạch.
VinFast trưng bày VF 9 ở COP28 tại Dubai,https://vnexpress.net/vinfast-trung-bay-vf-9-o-cop28-tai-dubai-4683540.html,"UAEDoanh nghiệp duy nhất đại diện cho Việt Nam tham gia phát biểu, trưng bày xe tại Hội nghị thường niên thế giới về biến đổi khí hậu COP28, hôm 30/11."
Nhóm nhà hoạt động nhuộm đen đài phun nước 370 năm tuổi,https://vnexpress.net/nhom-nha-hoat-dong-nhuom-den-dai-phun-nuoc-370-nam-tuoi-4602408.html,"ItalyNhóm các nhà hoạt động khí hậu nhuộm đen đài phun nước lịch sử ở Rome, cảnh báo ""tương lai đen tối đang chờ nhân loại"" nếu không giảm phát thải."
Cống thủy lợi ngăn mặn lớn nhất miền Trung,https://vnexpress.net/cong-thuy-loi-ngan-man-lon-nhat-mien-trung-4682056.html,"Thanh HóaDự án nâng cấp hệ thống thủy lợi sông Lèn có tổng vốn đầu tư hơn 1.600 tỷ đồng, với hạng mục trọng điểm là cống ngăn mặn, giữ ngọt lớn nhất miền Trung, chỉ đứng sau cống Cái Lớn - Cái Bé ở Kiên Giang."
